"Date","Pres","Site","GSLat","GSDist","Slope","Aspect","AEddyDist0","CEddyDist0","Chl0","EKE0","FSLE0","Sal0","SSH0","Temp0","VelAsp0","VelMag0"
"17038"," 0.6870000","BC","36.23108"," 471.508292"," 3.3613056","149.21524","208.034344","223.482528","0.13156319","2.297251e+02","-0.118643289","33.99846","-0.6439777186","26.638312"," 78.23528133","0.151555173"
"17039"," 2.0610000","BC","36.31076"," 511.259206"," 3.3613056","149.21524","207.588734","249.151980","0.11178481","3.424123e+02","-0.114942967","33.94892","-0.5980469865","26.695088","228.98784191","0.190364877"
"17040"," 0.6870000","BC","36.39044"," 519.295241"," 3.3613056","149.21524","206.107983","244.630805","0.12293879","5.928964e+01","-0.066936814","33.86621","-0.5928551364","26.955554","280.72778839","0.210703377"
"17041"," 0.0000000","BC","36.47012"," 487.317164"," 3.3613056","149.21524","210.822843","242.743571","0.11456437","1.647076e+02","-0.085604667","33.89807","-0.5837406278","26.581572","338.64986281","0.275346934"
"17042"," 0.0000000","BC","36.62948"," 479.396465"," 3.3613056","149.21524","210.536450","236.605736","0.11994776","2.903098e+02","-0.078537020","33.94539","-0.5906920578","26.153003","154.73143269","0.224671496"
"17043"," 0.0000000","BC","36.78884"," 471.508292"," 3.3613056","149.21524","219.043121","196.210249","0.12533115","2.808143e+02","-0.093311808","33.92025","-0.4424882819","26.203371","323.69596667","0.358333682"
"17044"," 0.6870000","BC","36.07171"," 487.317164"," 3.3613056","149.21524","197.108520","156.727093","0.11409428","7.358802e+01","-0.041609294","34.02331","-0.5357929913","26.259755","292.87713479","0.224047029"
"17045"," 0.0000000","BC","36.62948"," 495.268821"," 3.3613056","149.21524","197.341274","148.133429","0.13149039","8.781776e+01","-0.071182901","34.04301","-0.5362015456","25.938916","104.90638716","0.088759750"
"17046"," 3.4350000","BC","36.78884"," 471.508292"," 3.3613056","149.21524","199.050804","146.401864","0.14888650","1.054513e+01","-0.061044938","33.80754","-0.5673121808","25.469771","230.45022500","0.169626957"
"17047"," 2.0610000","BC","36.62948"," 479.396465"," 3.3613056","149.21524","200.781155","127.248462","0.16628261","1.765429e+02","-0.081943550","33.76012","-0.5740530413","24.624756","244.73901584","0.355583978"
"17048"," 2.0610000","BC","37.02789"," 471.508292"," 3.3613056","149.21524","206.525024","122.036685","0.18367872","4.050457e+02","-0.058641179","33.49996","-0.5386328985","23.498772","268.39800832","0.550502422"
"17049"," 0.6870000","BC","37.02789"," 471.508292"," 3.3613056","149.21524","268.305586","123.226069","0.19294019","7.454918e+02","-0.057168016","33.83595","-0.6151470036","22.467590","205.96045401","0.694785898"
"17050"," 2.0610000","BC","37.10757"," 511.259206"," 3.3613056","149.21524","280.093497","114.387587","0.20220166","1.263357e+03","-0.043560875","34.14971","-0.6298199112","21.036687","229.38722367","0.536034109"
"17051"," 0.0000000","BC","37.18725"," 527.356838"," 3.3613056","149.21524","261.611243","106.167295","0.21146314","1.933743e+03","-0.053233708","33.98169","-0.6606484890","21.500005","200.62805429","0.571235948"
"17052"," 0.0000000","BC","36.94821"," 519.295241"," 3.3613056","149.21524","268.920278"," 98.716824","0.22072461","1.593167e+03","-0.056954546","33.83564","-0.7122153363","22.760429","209.89517400","0.721715144"
"17053"," 0.0000000","BC","37.18725"," 503.249964"," 3.3613056","149.21524","271.715589"," 85.872098","0.26995781","1.733793e+03","-0.051449244","34.07188","-0.6895123835","22.953924","211.64218929","0.535748279"
"17054"," 0.0000000","BC","37.10757"," 535.442837"," 3.3613056","149.21524","273.537704","107.561017","0.31919101","1.255212e+03","-0.058140703","34.18725","-0.7112086439","22.536443","225.43239689","0.650700458"
"17055"," 0.6870000","BC","37.02789"," 527.356838"," 3.3613056","149.21524","269.157189","105.354786","0.28722749","8.028758e+02","-0.064829512","34.48323","-0.6845499233","22.854146","198.69036093","0.420452351"
"17056"," 0.0000000","BC","37.34661"," 535.442837"," 3.3613056","149.21524","268.267194","109.504877","0.25526397","5.291740e+02","-0.109247379","34.62126","-0.6673927176","22.525962","245.91113549","0.560896079"
"17057"," 0.0000000","BC","37.18725"," 511.259206"," 3.3613056","149.21524","273.419274","112.497439","0.23480155","3.643412e+02","-0.074711872","34.85749","-0.6612891271","22.556202","244.77448746","0.532932084"
"17058"," 0.0000000","BC","37.18725"," 503.249964"," 3.3613056","149.21524","275.778167","120.111092","0.23802430","1.384654e+02","-0.070236423","34.45286","-0.6314595884","22.508524","228.26839032","0.378592947"
"17059"," 0.0000000","BC","37.26693"," 495.268821"," 3.3613056","149.21524","271.142770","123.461642","0.23563286","1.075430e+02","-0.035898334","34.52402","-0.6206224659","22.323427","243.71337418","0.484067163"
"17060"," 1.3740000","BC","37.34661"," 503.249964"," 3.3613056","149.21524","183.286005","132.411223","0.23324143","6.440345e+01","-0.036750356","34.62742","-0.6322473822","21.888477","252.47534742","0.365825940"
"17061"," 0.0000000","BC","37.42629"," 511.259206"," 3.3613056","149.21524","192.673555","134.521639","0.25037243","1.172370e+01","-0.044185399","34.68187","-0.6205457172","21.816152","233.75226530","0.269469170"
"17062"," 0.6870000","BC","37.42629"," 503.249964"," 3.3613056","149.21524","286.803190","149.165300","0.23721716","6.645931e-01","-0.038429566","34.64862","-0.6176157442","22.063599","224.22653912","0.126464499"
"17063"," 0.6870000","BC","36.39044"," 511.259206"," 3.3613056","149.21524","253.677823","139.091763","0.19394513","9.272842e+00","-0.049834254","34.62942","-0.5834367372","23.018067"," 50.69383088","0.104404728"
"17064"," 0.6870000","BC","36.39044"," 511.259206"," 3.3613056","149.21524","225.722487","148.429495","0.19996351","2.480196e+01","-0.068239772","34.53353","-0.6016148571","22.741330","226.77894912","0.128076293"
"17065"," 0.0000000","BC","36.62948"," 503.249964"," 3.3613056","149.21524","220.493382","158.378828","0.20598189","5.133810e+01","-0.089564241","34.60994","-0.5846193455","23.044835","308.34633385","0.115611947"
"17066"," 0.0000000","BC","36.78884"," 511.259206"," 3.3613056","149.21524","215.109871","168.831226","0.21200026","4.596864e+01","-0.083047509","34.24625","-0.6457577187","22.982731","263.35584508","0.222072561"
"17067"," 0.0000000","BC","35.91235"," 495.268821"," 3.3613056","149.21524","205.932995","176.646012","0.21801864","2.187328e+01","-0.076432510","34.63761","-0.6034971949","23.302510","281.03779355","0.173317721"
"17068"," 0.0000000","BC","35.91235"," 487.317164"," 3.3613056","149.21524","197.364451","179.588573","0.22089369","6.783333e+00","-0.078212485","34.61723","-0.5816919753","23.216773","270.06621679","0.391972027"
"17069"," 0.0000000","BC","35.99203"," 479.396465"," 3.3613056","149.21524","188.810316","182.346977","0.22376874","4.100797e+00","-0.088494918","34.48362","-0.6426747089","22.442797","243.06992372","0.356044672"
"17070"," 0.0000000","BC","36.23108"," 471.508292"," 3.3613056","149.21524","184.234846","181.296203","0.18263257","5.771250e+00","-0.102611355","34.53089","-0.6424195777","21.624564","254.26370820","0.318845478"
"17071"," 0.0000000","BC","36.23108"," 495.268821"," 3.3613056","149.21524","179.666967","176.072875","0.18415338","1.079157e+02","-0.122656450","34.53582","-0.6374900888","22.435186","127.29966772","0.137089007"
"17072"," 0.0000000","BC","36.15139"," 479.396465"," 3.3613056","149.21524","175.090337","174.847157","0.18567420","2.406087e+01","-0.136445312","34.61814","-0.6031615032","22.436178","276.94510241","0.120789383"
"17073"," 0.0000000","BC","36.39044"," 487.317164"," 3.3613056","149.21524","170.521540","170.683899","0.18719502","6.754691e+01","-0.095013046","34.31410","-0.6963812301","21.676661","221.53404119","0.770142780"
"17074"," 0.0000000","BC","36.23108"," 535.442837"," 3.3613056","149.21524","165.943767","168.328699","0.18871583","8.787010e+01","-0.088262525","33.96695","-0.7317799350","20.333461","276.92877161","0.663878608"
"17075"," 0.0000000","BC","36.47012"," 495.268821"," 3.3613056","149.21524","163.577927","165.027680","0.19023665","1.857242e+02","-0.079631096","34.02876","-0.7168453629","22.084168","215.20309173","0.286445263"
"17076"," 0.0000000","BC","36.54980"," 511.259206"," 3.3613056","149.21524","159.078209","167.387813","0.19175747","1.876683e+01","-0.067719690","34.10487","-0.6900193182","22.469405","252.18754847","0.442846197"
"17077"," 0.0000000","BC","36.62948"," 511.259206"," 3.3613056","149.21524","152.284449","169.801916","0.19327829","7.900841e+01","-0.050446980","34.38517","-0.7000071731","22.466440","234.05550738","0.323054231"
"17078"," 0.0000000","BC","35.59363"," 535.442837"," 3.3613056","149.21524","144.470325","171.902002","0.19479910","8.394252e+01","-0.052854638","34.38878","-0.6875617895","22.430391","245.43438182","0.421488777"
"17079"," 0.0000000","BC","35.83267"," 511.259206"," 3.3613056","149.21524","133.131054","184.312727","0.19831803","4.487683e+01","-0.082359055","34.56897","-0.6817740976","21.648850","245.92638350","0.483168807"
"17080"," 0.0000000","BC","35.99203"," 511.259206"," 3.3613056","149.21524","129.910045","186.460478","0.20183696","4.147137e+00","-0.112905787","34.44757","-0.7245818313","21.056234","238.08828795","0.586700191"
"17081"," 0.0000000","BC","36.23108"," 527.356838"," 3.3613056","149.21524","125.480151","231.796379","0.20535589","6.502010e+00","-0.112674585","34.46618","-0.6711974915","22.454704","271.17000518","0.483346597"
"17082"," 0.0000000","BC","36.47012"," 511.259206"," 3.3613056","149.21524","121.994315","242.458780","0.22777775","6.756087e+01","-0.122608874","34.51927","-0.6201522338","23.395356","333.03070022","0.202684364"
"17083"," 0.0000000","BC","35.99203"," 503.249964"," 3.3613056","149.21524","119.792776","246.607821","0.25019961","5.255387e+00","-0.152341674","34.51166","-0.6278681548","23.201976","229.23200954","0.392072723"
"17084"," 0.0000000","BC","36.15139"," 503.249964"," 3.3613056","149.21524","118.911727","251.894856","0.27262147","6.553630e+01","-0.164342328","34.76702","-0.6391693413","21.518577","211.96497107","0.517574433"
"17085"," 0.0000000","BC","36.47012"," 495.268821"," 3.3613056","149.21524","106.919742","252.526969","0.25415374","6.966158e+01","-0.150346838","35.00306","-0.6129761453","21.796599","281.68717262","0.346432578"
"17086"," 0.6870000","BC","36.54980"," 495.268821"," 3.3613056","149.21524"," 94.940766","255.501250","0.23568602","2.063836e+01","-0.142480243","35.08166","-0.6600044675","21.565602","204.31769905","0.363473466"
"17087"," 1.3740000","BC","36.86853"," 487.317164"," 3.3613056","149.21524","274.978187","256.766061","0.22861093","3.947497e+01","-0.116829865","35.13912","-0.6087941820","21.848505","289.21352179","0.306094520"
"17088"," 0.6870000","BC","36.78884"," 487.317164"," 3.3613056","149.21524","282.578307","260.584379","0.24026822","1.507676e+01","-0.083048065","35.09711","-0.6606057582","21.621579","257.76552895","0.283036726"
"17089"," 0.6870000","BC","36.94821"," 495.268821"," 3.3613056","149.21524","279.194139","261.856669","0.25192551","1.329304e+02","-0.085280849","35.20161","-0.5932010860","21.397518","293.65595890","0.114291664"
"17090"," 0.0000000","BC","37.10757"," 495.268821"," 3.3613056","149.21524","275.809636","270.466804","0.26379334","5.945185e+01","-0.053873079","34.98590","-0.6176236327","21.535770","202.58052791","0.121790299"
"17091"," 0.0000000","BC","36.94821"," 487.317164"," 3.3613056","149.21524","272.419741","230.499209","0.23655304","2.720656e+01","-0.052316760","34.94038","-0.5599276340","21.727530","329.56336455","0.037982516"
"17092"," 0.0000000","BC","36.78884"," 487.317164"," 3.3613056","149.21524","269.034588","283.884258","0.27673194","1.920663e+01","-0.104077811","34.89880","-0.5627958599","22.091061","233.95035450","0.153782120"
"17093"," 0.0000000","BC","36.70916"," 487.317164"," 3.3613056","149.21524","264.402516","297.217633","0.28886624","3.043581e+01","-0.157694583","34.88781","-0.5626423650","22.179529","166.34473561","0.186751178"
"17094"," 0.0000000","BC","37.02789"," 471.508292"," 3.3613056","149.21524","257.875643","305.854345","0.33702466","5.126140e+00","-0.163772310","34.91839","-0.5747093689","22.379796","249.60885757","0.307182582"
"17095"," 0.0000000","BC","36.78884"," 471.508292"," 3.3613056","149.21524","251.388947","202.174823","0.34847085","1.036215e+02","-0.170897148","34.81775","-0.5382607856","22.436359"," 31.79369197","0.135053068"
"17096"," 0.0000000","BC","36.31076"," 471.508292"," 3.3613056","149.21524","296.775790","198.618993","0.35991705","1.273085e+02","-0.178135640","34.74214","-0.5698162627","21.318093","147.20779860","0.344188910"
"17097"," 0.0000000","BC","36.31076"," 511.259206"," 3.3613056","149.21524","295.760685","187.486473","0.37136324","2.577387e+02","-0.061856691","34.53094","-0.5944919154","20.228222","159.04035981","0.512032812"
"17098"," 0.0000000","BC","36.31076"," 511.259206"," 3.3613056","149.21524","292.203853","185.228272","0.56241173","6.586948e+02","-0.039814225","34.81746","-0.5766113552","20.213955","127.74477781","0.405301980"
"17099"," 0.0000000","BC","36.47012"," 495.268821"," 3.3613056","149.21524","285.536794","174.709534","0.55166845","5.156330e+02","-0.054172239","34.88059","-0.5564594994","19.726231","180.38044769","0.299336742"
"17100"," 0.0000000","BC","36.54980"," 479.396465"," 3.3613056","149.21524","288.079641","179.057675","0.54092517","8.456875e+02","-0.058523744","34.82485","-0.6236763185","19.280978","197.85764066","0.451661332"
"17101"," 0.0000000","BC","36.39044"," 479.396465"," 3.3613056","149.21524","290.638195","183.514832","0.53018189","8.690062e+02","-0.142820567","34.87121","-0.6266089178","19.067047","221.74902626","0.194969073"
"17102"," 0.0000000","BC","36.62948"," 471.508292"," 3.3613056","149.21524","293.204030","188.071558","0.51943861","1.072184e+03","-0.138958672","34.73997","-0.6506733204","18.601892","193.37673339","0.851186845"
"17103"," 0.0000000","BC","36.54980"," 471.508292"," 3.3613056","149.21524","295.774106","192.724396","0.50869533","1.344729e+03","-0.167059642","34.92012","-0.5338514066","19.178106","191.44270266","0.267651945"
"17104"," 0.0000000","BC","36.54980"," 471.508292"," 3.3613056","149.21524","301.876038","195.969936","0.55809514","1.281559e+03","-0.223037912","34.49604","-0.5781831076","18.729142","149.87060623","0.402946695"
"17105"," 0.0000000","BC","36.70916"," 471.508292"," 3.3613056","149.21524","302.718297","205.913230","0.60749495","7.584078e+02","-0.174857054","34.60478","-0.6006193524","18.822633","202.23137260","0.601848418"
"17106"," 0.0000000","BC","36.54980"," 471.508292"," 3.3613056","149.21524","307.328942","207.145336","0.65689476","5.469680e+02","-0.109301782","34.54473","-0.5682603089","18.351822","246.12450461","0.308514254"
"17107"," 0.6870000","BC","36.31076"," 471.508292"," 3.3613056","149.21524","311.330284","210.947558","0.47731937","2.389590e+02","-0.106932854","34.42555","-0.5866673970","18.086926","167.06334555","0.345385070"
"17108"," 0.0000000","BC","36.94821"," 495.268821"," 3.3613056","149.21524","235.661248","211.622271","0.46807033","8.935514e+01","-0.076208874","34.31404","-0.5782689415","18.283720","256.38199759","0.334560927"
"17109"," 0.0000000","BC","36.31076"," 503.249964"," 3.3613056","149.21524","233.197179","214.598607","0.45882129","1.089284e+02","-0.091520977","34.51787","-0.5891002928","18.266967","245.10359455","0.170756101"
"17110"," 0.0000000","BC","36.39044"," 487.317164"," 3.3613056","149.21524","231.907672","210.864970","0.44957224","6.103835e+01","-0.077118938","34.55415","-0.6178031648","17.963080","203.05996636","0.397233723"
"17111"," 0.0000000","BC","36.47012"," 471.508292"," 3.3613056","149.21524","179.544173","211.692166","0.53477238","4.853540e+01","-0.086182052","34.63161","-0.6111843732","18.028864","198.64239197","0.183379600"
"17112"," 0.0000000","BC","36.39044"," 471.508292"," 3.3613056","149.21524","176.746515","212.896372","0.61997252","4.103158e+01","-0.088935027","34.87548","-0.6104864519","17.785055","221.58782171","0.365359907"
"17113"," 0.0000000","BC","36.23108"," 479.396465"," 3.3613056","149.21524","177.534469","216.953740","0.70517266","1.836779e+01","-0.085565870","34.82502","-0.5841539092","18.800957"," 50.37644746","0.045026935"
"17114"," 0.0000000","BC","36.23108"," 455.836299"," 3.3613056","149.21524","179.191766","217.231355","0.59249072","2.969860e+01","-0.082495114","34.83048","-0.5925278770","18.837936","258.14925540","0.116316563"
"17115"," 0.0000000","BC","36.23108"," 503.249964"," 3.3613056","149.21524","183.772535","217.084097","0.47980878","2.709843e+01","-0.080732713","34.66745","-0.5843180200","18.585211","229.26451521","0.217923038"
"17116"," 1.3740000","BC","36.23108"," 487.317164"," 3.3613056","149.21524","190.165654","236.148175","0.36712684","5.896243e+01","-0.107533687","34.65631","-0.6023391219","18.707955","123.41770753","0.168601373"
"17117"," 0.0000000","BC","36.07171"," 479.396465"," 3.3613056","149.21524","200.959184","225.673364","0.43735595","1.471522e+02","-0.090477411","34.68806","-0.6280304752","17.741377","228.59035091","0.361741566"
"17118"," 0.0000000","BC","36.15139"," 471.508292"," 3.3613056","149.21524","281.908785","257.478972","0.50758506","3.259522e+00","-0.088781599","34.80514","-0.6292359858","17.825402","181.70974558","0.202835120"
"17119"," 0.0000000","BC","36.15139"," 487.317164"," 3.3613056","149.21524","280.145277","153.662110","0.47738795","4.442990e+00","-0.092360969","34.67656","-0.6525595539","18.078636","206.64848695","0.293351354"
"17120"," 0.0000000","BC","36.31076"," 479.396465"," 3.3613056","149.21524","278.372095","154.198280","0.44719083","8.812685e+00","-0.083767632","34.86843","-0.6570255250","18.061379","317.00144491","0.402924761"
"17121"," 0.0000000","BC","36.47012"," 463.654312"," 3.3613056","149.21524","276.605422","153.822180","0.41699371","6.191343e+00","-0.077910151","34.67994","-0.6624078285","17.941756","126.55776989","0.213224723"
"17122"," 0.0000000","BC","36.54980"," 487.317164"," 3.3613056","149.21524","292.973114","187.938850","0.38537005","2.512522e+01","-0.084309532","34.58655","-0.6329165400","17.815249","219.99300839","0.415034869"
"17123"," 0.0000000","BC","36.54980"," 471.508292"," 3.3613056","149.21524","300.588606","197.192462","0.35374638","1.136799e+02","-0.080955560","34.87929","-0.6365332901","18.281083","243.42364955","0.319136766"
"17124"," 1.3740000","BC","36.54980"," 463.654312"," 3.3613056","149.21524","289.626354","214.432283","0.34940589","1.754786e+02","-0.094147861","34.89991","-0.6046374651","18.553181","212.92417955","0.098231395"
"17125"," 0.6870000","BC","36.47012"," 479.396465"," 3.3613056","149.21524","299.837016","297.177770","0.35031508","1.485339e+02","-0.098223618","34.84955","-0.6561957027","17.851498","151.33719194","0.495268518"
"17126"," 0.0000000","BC","36.47012"," 479.396465"," 3.3613056","149.21524","300.297240","160.513270","0.35122426","2.105642e+02","-0.095573969","35.03830","-0.6666244421","17.203449","172.40616108","0.270124615"
"17127"," 0.0000000","BC","36.54980"," 471.508292"," 3.3613056","149.21524","298.387450","156.708974","0.35213344","1.641546e+02","-0.066149881","35.08555","-0.6486906452","16.941869","138.70824322","0.290133867"
"17128"," 0.0000000","BC","36.62948"," 455.836299"," 3.3613056","149.21524","287.446017","156.245444","0.35304263","2.987095e+01","-0.059264967","35.24925","-0.6582247166","17.153403","178.38908697","0.235550649"
"17129"," 0.0000000","BC","36.54980"," 463.654312"," 3.3613056","149.21524","267.774044","154.053001","0.35395181","1.158935e+01","-0.061082616","35.32194","-0.6376475531","17.157095","300.68845393","0.055310448"
"17130"," 0.0000000","BC","36.62948"," 463.654312"," 3.3613056","149.21524","248.775487","151.971122","0.35486099","1.236071e+01","-0.070539566","35.27837","-0.7241851260","16.828479","236.23520171","0.142558060"
"17131"," 0.0000000","BC","36.70916"," 487.317164"," 3.3613056","149.21524","249.602915","158.937704","0.35577018","4.427621e+01","-0.089821095","35.03512","-0.6719414243","16.390704"," 19.87824773","0.053195471"
"17132"," 0.0000000","BC","36.86853"," 495.268821"," 3.3613056","149.21524","247.212418","160.164671","0.35667936","4.961893e+01","-0.094329512","34.96427","-0.6850437261","16.592502","192.20579946","0.286319430"
"17133"," 0.6870000","BC","37.10757"," 471.508292"," 3.3613056","149.21524","247.093027","164.815916","0.35758854","5.942189e+00","-0.076817625","35.07297","-0.6697657637","16.290376","254.26273138","0.256917863"
"17134"," 0.0000000","BC","36.94821"," 487.317164"," 3.3613056","149.21524","294.906486","163.928611","0.35254507","1.135169e+02","-0.067220088","35.02708","-0.6749768350","16.641083","303.31457775","0.179255546"
"17135"," 0.0000000","BC","37.02789"," 487.317164"," 3.3613056","149.21524","294.011903","163.647316","0.34750159","8.174629e+01","-0.063325458","34.83762","-0.7333423231","16.586921","215.00592515","0.487127511"
"17136"," 0.0000000","BC","37.02789"," 471.508292"," 3.3613056","149.21524","295.259679","166.320025","0.34245811","3.102733e+02","-0.068553650","34.98811","-0.7128510330","16.594552","168.62338171","0.319136359"
"17137"," 0.6870000","BC","37.02789"," 487.317164"," 3.3613056","149.21524","296.984441","158.810218","0.33743000","5.072809e+02","-0.075467939","35.22041","-0.6986433401","16.954124","244.26069347","0.387923910"
"17138"," 0.0000000","BC","36.94821"," 487.317164"," 3.3613056","149.21524","295.981937","169.848411","0.33240189","2.751178e+02","-0.080344115","35.32545","-0.6976791728","16.834713","200.54680825","0.498983737"
"17139"," 0.0000000","BC","36.78884"," 471.508292"," 3.3613056","149.21524","209.420116","181.272695","0.32737379","2.432079e+02","-0.088908836","35.20601","-0.6727596843","16.710032","233.78907564","0.269361834"
"17140"," 0.0000000","BC","36.70916"," 463.654312"," 3.3613056","149.21524","226.048522","193.022277","0.32234568","2.451688e+02","-0.088296494","34.85075","-0.6489590875","16.695810","154.15233445","0.110905855"
"17141"," 0.0000000","BC","36.70916"," 463.654312"," 3.3613056","149.21524","202.535599","193.596180","0.31731758","2.007872e+02","-0.069937659","34.13654","-0.6269788549","15.199376","223.63441923","0.329373058"
"17142"," 0.0000000","BC","36.62948"," 471.508292"," 3.3613056","149.21524","203.149652","194.999369","0.31228947","4.800398e+02","-0.087710036","34.05745","-0.5948517503","14.891829","242.10864252","0.253167120"
"17143"," 0.6870000","BC","36.54980"," 471.508292"," 3.3613056","149.21524","209.627089","197.295233","0.30726136","5.582080e+02","-0.088804114","33.93776","-0.5994176673","14.997037","211.96671469","0.438003531"
"17144"," 0.0000000","BC","36.78884"," 471.508292"," 3.3613056","149.21524","172.424331","198.445593","0.30223326","4.090658e+02","-0.077702949","34.53288","-0.6513268630","14.911320","188.80466571","0.619502976"
"17145"," 0.6870000","BC","37.02789"," 471.508292"," 3.3613056","149.21524","171.551107","199.486730","0.29720515","2.232094e+02","-0.064588462","35.09587","-0.6681926558","15.261242","205.84729960","0.269425030"
"17146"," 0.0000000","BC","36.70916"," 471.508292"," 3.3613056","149.21524","163.111110","198.963984","0.29217704","1.877513e+02","-0.077683106","34.45226","-0.6727650778","13.529817","246.70738595","0.247382778"
"17147"," 0.0000000","BC","36.62948"," 471.508292"," 3.3613056","149.21524","155.379014","198.511666","0.28714894","5.981753e+01","-0.082152164","34.02882","-0.6343200088","13.463427","  3.80342264","0.096513134"
"17148"," 0.0000000","BC","36.70916"," 471.508292"," 3.3613056","149.21524","160.317176","127.940995","0.28212083","1.142018e+02","-0.051607013","34.13670","-0.6333680623","13.714392","204.01860287","0.351696880"
"17149"," 0.0000000","BC","36.94821"," 463.654312"," 3.3613056","149.21524","165.399950","124.793106","0.27709273","3.704777e+02","-0.053871500","33.97424","-0.6374987430","13.076032","234.93179746","0.373025486"
"17150"," 0.0000000","BC","36.70916"," 479.396465"," 3.3613056","149.21524","170.614513","132.863789","0.27206462","4.571349e+02","-0.061757426","34.08659","-0.6557539324","12.855439","165.13536156","0.311965008"
"17151"," 0.0000000","BC","36.54980"," 471.508292"," 3.3613056","149.21524","175.946225","111.007652","0.26703651","1.157563e+02","-0.062592101","33.99689","-0.6798063298","12.583875","170.53625897","0.450584817"
"17152"," 0.0000000","BC","36.54980"," 471.508292"," 3.3613056","149.21524","181.387528","206.144763","0.26200841","6.596782e+01","-0.046781885","34.36926","-0.6208350047","13.210456","264.57293288","0.231568829"
"17153"," 0.0000000","BC","36.23108"," 463.654312"," 3.3613056","149.21524","185.546765","214.717563","0.25698030","2.832163e+01","-0.051295232","34.30700","-0.6098887207","13.180522"," 43.39504098","0.249994960"
"17154"," 0.0000000","BC","36.23108"," 463.654312"," 3.3613056","149.21524","187.358385","223.245567","0.28379845","7.488897e+00","-0.061104418","34.58299","-0.6295228543","13.347818","165.42422878","0.175536575"
"17155"," 0.0000000","BC","36.39044"," 463.654312"," 3.3613056","149.21524","180.272506","229.774816","0.31061661","1.515321e+01","-0.073020059","34.66208","-0.6446943169","13.824034","179.63335966","0.234341955"
"17156"," 0.0000000","BC","36.54980"," 471.508292"," 3.3613056","149.21524","173.606920","232.085101","0.33743476","1.834139e+01","-0.090026165","34.62508","-0.6406623932","13.494686","224.70184990","0.251104469"
"17157"," 0.0000000","BC","36.31076"," 487.317164"," 3.3613056","149.21524","140.615727","233.057805","0.36425291","3.695405e+01","-0.090437857","34.41159","-0.6161390691","13.365251"," 36.55174235","0.090823109"
"17158"," 0.0000000","BC","36.39044"," 487.317164"," 3.3613056","149.21524","155.671190","225.727297","0.39107107","1.727394e+01","-0.101858559","34.58943","-0.6488007232","13.399918","202.05208194","0.178005941"
"17159"," 0.0000000","BC","36.62948"," 479.396465"," 3.3613056","149.21524","127.961988","201.766281","0.41788922","3.897836e+01","-0.114780774","34.46320","-0.6764044070","13.660239","133.50375266","0.155984044"
"17160"," 0.0000000","BC","36.62948"," 463.654312"," 3.3613056","149.21524","102.578324","203.044444","0.44470737","5.614932e+01","-0.101464922","34.48833","-0.6944516872","13.839468","270.22052767","0.294987124"
"17161"," 0.0000000","BC","36.31076"," 448.056141"," 3.3613056","149.21524","284.541914","186.980156","0.42820637","2.969571e+01","-0.083003125","34.56856","-0.6854224400","13.764233","215.42568184","0.435546473"
"17162"," 0.0000000","BC","36.39044"," 455.836299"," 3.3613056","149.21524","183.035238","188.446695","0.41170536","4.897709e+00","-0.049963827","34.66344","-0.6528025967","14.132861","132.72665094","0.052488867"
"17163"," 0.0000000","BC","36.54980"," 600.889873"," 3.3613056","149.21524","192.824336","178.881402","0.39520436","7.975948e+00","-0.047452937","35.19074","-0.7114105817","14.383545","165.44977265","0.119964909"
"17164"," 0.0000000","BC","36.39044"," 551.683724"," 3.3613056","149.21524","201.098625","170.298267","0.37870336","2.213382e+01","-0.069802464","35.03038","-0.6937332456","13.975464","281.84894240","0.274051013"
"17165"," 0.0000000","BC","36.31076"," 584.414051"," 3.3613056","149.21524","206.323247","167.743443","0.36220236","1.198327e+01","-0.067266428","34.90984","-0.7227061018","12.866940","140.87795696","0.144957667"
"17166"," 0.0000000","BC","36.15139"," 568.009857"," 3.3613056","149.21524","195.608433","163.093823","0.34570135","1.958405e+01","-0.085825119","34.40188","-0.6630561874","12.682500","229.74091522","0.250286286"
"17167"," 0.0000000","BC","36.23108"," 559.836602"," 3.3613056","149.21524","203.140560","163.956686","0.34602911","1.088601e+02","-0.083419820","34.14937","-0.6336037409","13.421316","190.28705329","0.262398368"
"17168"," 0.0000000","BC","36.78884"," 551.683724"," 3.3613056","149.21524","206.737490","164.783545","0.40042427","1.955804e+02","-0.084413855","34.17468","-0.6296360138","12.852798","240.55023081","0.289636510"
"17169"," 0.0000000","BC","36.54980"," 527.356838"," 3.3613056","149.21524","210.355906","144.819161","0.45481942","3.239574e+02","-0.079952815","34.38763","-0.6310157927","12.430472","194.55152277","0.203050565"
"17170"," 0.0000000","BC","36.62948"," 551.683724"," 3.3613056","149.21524","233.418863","152.573340","0.50921458","3.160704e+02","-0.080716564","34.45262","-0.6392809888","12.449109","176.53012156","0.255741640"
"17171"," 0.0000000","BC","36.70916"," 551.683724"," 3.3613056","149.21524","237.601671","159.466207","0.56360973","4.008785e+02","-0.082214335","34.39867","-0.6958201300","12.581814","182.49541531","0.328173571"
"17172"," 0.0000000","BC","36.70916"," 527.356838"," 3.3613056","149.21524","250.259767","156.893443","0.53963137","5.882116e+02","-0.069617197","34.52433","-0.6713916272","11.905762","196.23586618","0.267450895"
"17173"," 0.0000000","BC","36.94821"," 519.295241"," 3.3613056","149.21524","264.918885","165.767738","0.51565301","4.956985e+02","-0.070743238","34.52903","-0.6683256133","11.864785","229.03854852","0.383882584"
